ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
321,6,7,5,4,4,4,5,2,3,3,3,3,3,3,8,8,7,6,5,5,5,4,4,0,4,4,0,6,6,7,0,7,8,8,8,5,0,0,8,8,0,0,0,7,0,6,7,0,5,6,6,0,0,7,8,9,0,0,7,7,8,0,9,9,8,9,0,8,7,0,8,7,8,9,2,8,8,8,7,0,9,8,8,0,6,7,8,7,7,5,0,6,7,0,8,7,8,0
322,9,9,5,5,5,5,5,9,5,5,5,5,5,5,9,7,5,5,5,6,5,7,5,5,5,5,5,7,5,5,5,6,7,5,7,6,5,5,5,7,5,7,5,7,5,5,5,5,6,5,5,5,5,5,6,6,5,5,7,7,7,5,7,8,5,5,5,7,6,5,6,5,7,5,5,6,6,5,5,4,6,7,5,5,5,6,6,7,5,5,5,5,5,5,7,5,7,5
323,2,7,9,7,5,2,8,5,1,7,9,3,0,0,8,9,0,7,0,0,0,9,7,0,6,9,0,5,9,3,7,7,5,4,3,3,0,0,7,9,9,0,0,8,7,8,9,0,2,0,4,0,0,7,9,9,0,0,5,8,9,0,6,9,7,8,6,3,5,0,6,1,9,4,4,5,7,6,9,9,8,3,7,0,5,0,9,9,9,0,0,5,0,6,7,0,9,0
324,7,8,8,7,7,6,7,7,6,7,0,7,0,0,7,8,0,7,7,0,0,8,0,0,7,0,0,7,7,6,6,7,6,6,7,6,0,0,6,7,7,0,0,7,0,0,7,0,8,7,0,0,0,6,7,7,7,0,8,7,7,0,7,7,7,0,0,0,0,7,7,0,7,7,6,7,7,6,0,7,7,7,7,0,7,0,7,7,7,7,0,7,7,7,7,6,7,0
325,8,7,4,5,7,7,5,6,9,8,8,6,0,0,9,9,7,6,4,0,0,9,0,0,0,9,0,7,7,0,0,6,6,6,9,6,0,0,0,6,0,0,0,8,0,0,9,0,8,0,0,0,0,8,7,9,0,0,9,6,4,0,9,9,9,7,0,9,0,0,7,5,9,6,0,8,9,7,0,7,2,7,7,0,8,0,9,9,9,7,0,7,8,0,8,6,7,0
326,7,9,5,6,6,5,7,9,9,9,5,9,0,0,8,9,6,9,7,0,0,9,0,0,6,0,0,5,0,0,0,3,5,5,9,7,0,0,7,9,9,0,9,9,0,9,0,0,9,9,9,9,0,9,9,9,0,0,9,7,7,0,9,9,9,0,0,9,9,9,9,5,6,6,9,9,9,5,9,6,8,9,8,0,8,9,9,9,9,0,0,7,6,0,9,0,9,9
327,7,7,7,8,9,0,7,9,7,7,7,8,0,0,7,8,0,8,6,0,0,7,0,0,9,7,0,7,0,8,0,6,0,6,7,0,0,0,8,8,8,0,0,8,8,0,0,0,8,0,0,0,0,7,9,9,0,9,8,7,8,0,7,9,0,7,0,0,0,0,7,0,8,8,0,8,9,8,0,6,8,8,8,0,8,0,8,8,7,0,0,7,7,0,9,0,9,8
328,9,7,5,5,5,6,5,7,3,3,3,3,3,0,7,7,1,7,6,5,5,7,7,0,5,0,0,8,5,5,0,7,7,7,7,7,7,6,7,7,5,6,5,5,5,5,5,5,5,5,5,5,5,7,7,7,5,5,5,7,7,0,7,5,5,7,0,6,5,5,7,5,7,7,5,5,7,5,5,5,7,7,5,5,7,5,7,7,6,4,5,4,0,0,7,0,7,0
329,7,9,9,9,7,7,9,9,7,9,9,9,0,0,9,9,7,9,7,7,7,9,9,0,9,9,9,9,7,9,9,7,7,7,9,9,7,7,8,9,9,7,0,7,7,0,7,0,6,7,7,6,0,8,9,9,9,0,9,9,9,0,9,8,5,6,0,7,0,0,9,5,7,7,5,9,9,6,6,6,8,8,8,0,8,0,9,9,8,8,9,7,6,6,9,6,6,6
330,7,8,7,6,7,5,8,8,6,7,5,5,0,0,6,5,5,8,6,0,0,9,7,0,0,0,0,8,5,0,0,4,6,5,6,4,0,0,0,6,6,0,5,5,5,8,0,0,7,0,0,5,5,5,6,7,5,0,5,6,7,0,8,8,7,5,0,6,5,0,8,5,8,7,5,7,8,6,6,7,9,8,7,0,7,5,7,8,8,5,0,5,6,6,6,5,7,0
331,8,8,6,6,5,5,6,9,8,9,8,8,0,0,0,8,5,8,6,0,0,9,8,0,0,7,0,7,0,0,0,4,6,0,9,9,8,0,4,7,0,0,0,7,0,0,9,0,7,7,7,0,0,8,9,9,0,0,9,8,8,0,8,7,0,0,0,7,7,0,9,8,8,8,5,7,9,7,7,8,8,9,8,0,8,0,8,9,9,8,0,8,8,0,9,7,8,0
332,7,8,5,5,6,7,7,7,6,4,3,3,0,0,7,9,5,7,7,9,9,8,0,0,6,0,0,6,7,7,0,6,5,5,7,8,5,0,0,7,0,9,0,8,8,0,0,0,7,0,7,7,0,8,9,7,6,0,7,7,6,0,6,6,2,8,0,9,4,7,7,0,7,7,8,6,7,7,7,8,8,7,0,0,7,0,7,7,8,6,8,0,8,8,7,0,7,0
333,9,7,6,0,0,0,3,9,7,8,5,0,0,0,8,6,0,8,7,0,0,7,0,0,0,0,0,9,0,0,0,4,5,5,8,0,0,0,8,8,4,0,0,0,0,0,0,0,7,0,0,0,0,5,6,5,0,0,8,5,5,0,8,9,8,7,0,8,7,8,8,0,5,0,7,7,9,7,0,0,8,7,5,0,5,0,8,8,0,0,0,0,6,0,8,0,0,0
334,7,7,7,7,7,7,7,7,7,7,0,0,0,0,6,7,4,7,0,0,0,9,0,0,0,7,0,6,0,0,0,4,0,0,7,7,0,0,0,9,9,0,0,7,0,0,0,0,9,0,9,9,0,5,7,7,0,0,9,9,9,0,7,8,7,0,0,0,0,0,7,0,9,4,0,8,7,0,0,7,7,9,0,0,0,0,7,8,0,0,0,0,0,0,4,0,0,0
335,9,8,4,4,7,7,4,7,7,7,7,0,0,0,7,9,9,9,7,0,0,7,7,0,0,0,0,9,9,8,9,7,7,7,9,0,0,0,9,9,4,0,0,9,0,0,4,0,9,0,7,0,7,7,3,9,0,7,0,7,7,0,9,9,9,9,0,9,7,0,9,0,7,7,7,9,9,0,7,9,9,7,0,0,0,0,9,9,7,0,0,7,9,0,9,9,9,0
336,9,9,7,6,6,0,6,9,7,6,7,6,6,0,9,9,6,9,6,0,6,9,7,7,7,7,0,9,9,6,0,4,6,6,9,7,6,0,0,9,8,0,0,9,0,0,8,0,9,7,9,0,9,9,9,9,7,0,6,8,8,0,9,9,8,7,0,8,7,0,9,6,8,6,0,9,9,8,0,9,6,1,0,0,0,0,9,9,9,7,6,0,6,0,9,7,6,6
337,9,9,0,0,0,0,0,9,9,7,0,0,0,0,9,9,0,9,0,0,0,9,9,0,8,8,8,9,8,9,0,7,9,9,9,0,0,0,9,9,9,0,0,9,9,0,8,0,9,8,8,0,0,9,9,9,9,8,8,9,9,0,7,9,0,9,0,0,8,7,7,5,9,9,0,9,9,7,8,9,8,8,7,0,8,0,9,9,9,7,0,0,7,0,9,8,9,0
338,9,8,6,7,7,7,9,9,9,5,3,9,0,0,7,7,0,7,7,0,0,9,3,0,9,6,0,7,7,7,0,7,7,9,7,7,8,0,7,7,7,0,0,7,0,0,7,0,7,7,7,0,0,7,7,7,0,0,0,7,9,0,7,7,7,9,0,0,7,0,7,0,9,3,0,7,9,7,5,7,9,9,7,0,9,0,8,9,9,0,0,7,5,0,9,0,9,0
339,7,4,6,0,6,0,6,7,7,7,0,0,0,0,6,7,5,7,8,0,0,8,7,0,7,9,0,8,6,0,0,3,3,3,8,8,0,0,6,8,8,0,0,8,0,0,7,0,9,6,9,6,0,7,7,8,6,7,6,9,6,0,7,9,8,7,0,6,0,0,7,6,6,5,3,7,7,8,0,5,7,8,7,0,6,0,3,5,6,7,0,0,6,0,3,4,3,0
340,7,7,5,0,6,0,6,6,6,6,0,5,0,0,8,7,7,8,0,0,0,9,7,0,0,7,0,6,6,0,0,6,6,6,6,0,0,0,0,9,4,0,7,8,0,0,7,0,8,0,7,6,0,8,8,7,9,0,7,8,8,0,8,9,9,5,0,6,5,7,8,6,6,6,6,8,8,0,0,0,7,9,0,0,7,0,8,9,9,0,0,7,6,6,6,0,6,0
341,7,9,9,7,7,9,9,9,9,9,6,9,0,0,9,9,7,9,0,0,0,3,5,5,0,0,0,5,0,0,0,6,6,6,9,9,0,0,0,9,7,0,0,9,7,0,0,0,7,0,7,0,7,9,9,9,0,0,5,9,7,0,9,9,8,0,0,9,0,0,7,7,6,7,0,9,9,9,0,0,9,9,9,0,0,0,9,9,7,5,0,0,9,0,9,0,9,0
342,9,9,7,6,0,0,7,6,0,7,0,0,0,0,9,9,9,7,6,0,0,6,0,0,0,0,0,7,6,0,9,6,6,7,9,7,8,0,0,8,8,0,0,9,7,0,0,0,9,8,8,0,0,0,2,5,0,0,6,5,6,0,9,8,3,9,0,7,0,9,9,6,7,8,0,9,9,0,0,9,7,9,6,0,7,0,9,8,8,0,0,0,0,0,9,0,8,0
343,4,7,5,9,5,0,8,1,3,7,3,0,3,1,5,6,5,6,7,0,0,8,7,0,5,6,0,7,9,5,0,9,9,9,9,7,0,0,0,5,7,0,0,5,0,0,7,0,8,7,9,0,0,8,9,9,5,0,2,4,3,0,9,9,9,8,0,0,7,9,7,5,8,7,6,4,5,5,0,0,9,2,4,0,6,0,7,7,7,5,0,0,6,0,7,0,6,7
344,6,7,6,6,6,8,6,8,6,7,6,0,0,0,8,9,8,9,9,0,0,9,8,0,0,9,0,6,0,0,6,6,6,6,9,8,8,8,8,9,7,0,0,8,8,6,0,0,9,0,9,0,8,8,8,6,7,0,8,9,8,0,9,7,5,5,0,5,0,5,9,7,7,6,6,9,9,8,9,0,9,9,5,0,5,0,8,7,0,8,0,0,0,7,8,0,7,0
345,7,8,5,7,6,7,6,9,7,8,6,6,8,0,8,9,0,8,7,0,0,9,8,0,9,8,0,9,8,8,0,8,7,7,9,7,7,0,7,9,7,0,0,9,8,0,7,0,7,7,7,7,8,7,7,8,0,7,8,8,8,0,8,9,8,8,0,0,0,0,8,7,8,8,7,8,8,7,7,8,9,9,7,0,8,8,9,9,8,7,7,7,0,0,9,9,9,0
346,7,9,9,5,9,0,7,9,9,9,7,0,0,0,8,9,9,9,7,0,0,9,0,0,0,9,0,9,9,0,0,5,5,5,9,9,0,0,0,9,0,0,0,9,9,0,0,0,9,9,9,9,0,9,9,9,0,0,7,7,7,0,9,9,0,8,0,6,0,0,9,9,9,9,9,9,9,9,0,7,9,9,9,0,9,0,9,9,9,0,0,7,7,0,9,6,9,0
347,7,9,9,0,7,0,5,7,9,9,8,5,0,0,6,6,5,7,0,0,0,9,0,0,7,8,0,7,5,6,0,4,7,7,7,8,0,0,9,4,7,0,0,6,0,0,9,0,8,8,8,0,0,8,7,8,0,0,5,0,6,0,6,8,6,7,0,6,0,0,7,5,7,8,0,5,7,0,0,8,7,7,7,0,7,0,8,8,7,6,0,0,5,0,9,0,9,0
348,8,8,7,7,6,7,7,8,7,7,7,5,0,0,8,8,7,7,7,0,0,6,0,0,0,6,0,7,7,0,0,5,5,5,9,7,0,0,8,8,7,0,0,9,6,0,8,0,8,8,8,0,0,7,7,8,0,0,8,7,7,0,7,9,8,7,0,7,0,7,7,0,7,7,0,7,7,0,7,0,7,7,7,0,7,0,7,7,8,0,0,0,7,0,6,0,7,0
349,7,7,7,7,7,8,7,9,7,6,5,9,0,0,7,9,7,7,6,0,0,9,7,0,9,7,0,7,0,0,0,5,5,5,7,0,0,0,0,7,7,0,0,9,0,0,6,0,9,0,0,0,0,7,9,9,0,7,8,9,7,0,6,9,6,0,0,0,0,0,6,0,9,6,0,6,9,9,0,0,9,9,5,0,9,0,9,9,7,0,0,0,8,0,8,0,8,0
350,7,9,6,0,8,0,7,9,9,5,0,0,0,0,9,9,5,9,9,0,0,9,0,0,6,9,0,7,9,7,0,5,6,6,4,0,0,0,0,7,7,0,0,4,0,0,8,0,4,0,0,0,0,8,9,9,0,0,9,7,9,0,6,4,0,0,0,0,3,0,7,0,6,7,0,7,5,6,0,0,9,7,9,0,7,0,9,9,9,0,7,9,7,0,9,9,9,0
351,8,9,6,6,7,8,6,7,8,7,6,6,0,0,9,7,7,9,7,0,0,9,7,0,9,0,0,7,0,0,0,7,7,7,9,8,0,0,0,9,8,0,0,9,7,0,8,0,8,0,7,0,0,9,9,9,0,0,8,7,7,0,8,9,7,7,0,7,8,0,8,7,7,7,6,7,7,6,0,7,7,8,8,0,7,7,9,9,7,7,0,7,8,8,7,0,7,7
352,6,9,5,6,5,9,5,8,6,7,7,6,5,0,8,6,6,9,9,0,0,8,5,0,5,5,0,6,5,0,3,6,5,5,7,5,6,4,9,7,6,0,0,7,0,6,6,0,9,0,9,0,0,9,9,9,7,8,6,9,9,0,9,9,5,5,0,5,7,9,9,9,9,9,9,9,7,5,5,5,9,9,7,0,9,0,9,9,9,5,0,8,5,5,9,9,9,0
353,7,8,7,7,7,7,7,8,8,8,7,8,8,0,5,7,7,7,6,0,0,8,8,0,0,8,0,7,8,7,0,4,5,5,7,7,7,0,7,8,7,0,0,8,0,7,0,0,7,0,0,0,0,9,6,5,6,6,7,6,6,0,5,8,8,8,0,0,7,7,6,5,7,7,3,9,9,0,7,7,8,6,7,0,7,7,9,8,7,8,8,7,6,0,7,7,8,0
354,6,7,7,7,5,5,6,6,5,5,5,6,5,5,6,5,5,7,5,0,0,7,5,0,5,5,0,7,6,6,0,7,5,5,5,5,5,0,5,6,5,0,0,7,5,0,0,0,7,5,5,5,7,7,7,7,5,5,7,0,8,0,7,8,5,5,0,5,5,5,8,6,6,0,5,8,8,0,0,6,7,8,5,0,6,0,9,9,6,6,0,0,6,5,9,9,9,0
355,9,7,6,5,7,7,8,9,6,9,3,0,0,0,8,7,8,3,1,0,0,7,6,0,7,7,0,6,5,5,0,5,6,5,9,1,7,0,5,6,5,5,6,7,7,6,5,0,7,0,0,0,7,5,7,8,5,0,8,6,5,0,5,7,7,1,0,5,0,0,5,6,6,4,7,6,9,6,6,7,7,7,5,0,6,0,6,5,5,1,1,1,5,5,6,5,9,9
356,9,3,3,3,3,3,2,7,5,6,5,5,5,5,6,7,7,6,7,5,5,4,3,3,3,3,3,7,7,7,9,4,4,4,7,6,6,5,4,6,6,6,6,2,2,5,4,4,5,5,5,5,5,6,5,2,3,3,4,3,1,3,7,7,4,4,4,4,4,7,7,4,5,7,5,7,7,5,5,6,3,7,5,5,5,6,4,4,7,5,5,5,5,5,4,6,5,5
357,9,7,5,5,5,5,7,9,9,9,6,5,5,5,9,9,5,9,4,5,5,9,9,0,0,7,0,9,7,8,9,9,0,9,9,8,4,3,5,7,5,3,8,7,8,2,5,2,7,3,4,3,4,5,7,6,3,9,2,7,4,3,7,8,8,8,4,5,5,6,7,7,9,8,7,7,5,4,7,9,9,8,5,2,4,1,7,7,6,7,3,7,8,4,6,4,7,0
358,9,9,9,3,3,5,5,9,4,4,4,4,1,0,9,9,5,9,5,0,9,9,1,0,1,1,1,7,7,0,0,5,5,5,9,9,9,9,9,9,1,0,9,9,9,0,5,0,9,9,9,1,9,9,9,9,5,0,5,9,9,0,9,9,5,9,0,9,9,0,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,1,1,0,1,1,9,5,5,5
359,9,7,3,3,3,3,3,7,7,7,7,7,7,7,7,9,9,5,7,5,5,3,3,3,3,3,3,7,7,7,9,5,3,3,7,5,5,5,5,3,5,5,5,2,2,5,3,3,3,5,5,5,7,4,3,3,3,3,5,3,2,3,7,5,4,4,4,4,4,4,7,7,7,9,5,5,5,5,5,5,1,7,7,5,7,8,5,5,5,5,5,5,5,5,7,7,5,5
360,9,9,5,0,7,0,9,9,5,7,2,0,0,0,5,0,0,8,0,0,0,9,9,0,0,9,0,8,8,0,9,8,0,0,9,0,0,0,0,9,7,0,0,0,0,0,6,0,7,0,7,0,7,8,9,8,0,0,8,3,5,0,8,9,3,9,0,0,7,3,7,0,8,9,0,9,9,0,8,0,9,9,9,0,9,0,9,9,7,7,0,0,0,0,9,0,9,0
361,9,9,7,7,9,9,9,7,5,9,6,9,0,0,7,7,3,9,9,9,9,9,7,0,9,9,0,7,7,7,0,7,9,9,9,9,0,0,7,7,7,0,0,5,0,0,7,0,7,7,7,0,0,7,9,9,9,0,9,9,9,0,9,9,7,6,7,9,0,5,9,9,9,9,5,7,9,7,7,7,9,9,9,0,9,0,9,9,9,7,7,7,7,0,9,7,9,0
362,7,9,6,6,7,0,6,9,9,9,0,0,6,0,7,8,7,7,6,0,0,7,6,0,6,8,0,8,8,0,0,6,7,7,8,8,9,0,9,9,7,0,0,6,7,7,0,0,7,7,7,7,0,7,8,9,8,0,8,9,9,0,7,9,9,7,0,6,0,0,7,5,7,7,6,7,7,6,7,8,9,8,7,0,8,8,9,8,7,6,0,8,6,0,8,5,7,0
363,6,7,6,8,6,5,7,8,6,9,6,1,5,5,9,9,9,6,4,5,5,9,6,5,3,7,5,7,5,5,5,5,7,6,5,7,5,5,5,7,8,5,5,9,7,5,9,5,9,7,9,6,7,5,9,7,9,5,7,7,7,5,7,9,9,9,5,7,6,3,3,4,6,1,5,7,8,6,5,8,9,8,7,5,9,5,7,9,8,1,5,6,7,8,7,7,6,5
364,8,7,7,0,0,0,0,7,6,6,7,0,0,0,7,7,0,9,0,9,0,9,0,0,0,9,0,6,0,0,0,6,6,6,8,7,0,0,0,8,9,0,0,7,0,0,8,0,8,0,8,0,0,8,9,9,0,0,9,9,4,0,5,5,5,6,0,0,6,0,5,0,6,6,6,9,9,7,0,0,9,9,8,0,9,0,9,8,0,0,0,0,7,0,8,0,8,0
365,7,9,9,9,8,7,9,9,8,9,8,8,7,0,8,9,8,8,8,0,0,8,8,0,0,0,0,8,0,0,0,8,7,6,9,0,0,0,8,8,7,0,0,9,0,0,9,0,8,0,0,0,8,8,8,9,0,0,8,9,9,0,8,8,8,0,0,0,0,9,8,8,9,9,8,8,9,8,0,8,7,8,8,0,8,8,9,9,8,0,0,8,0,0,8,0,8,0
366,7,8,8,8,8,7,8,9,9,9,8,9,8,8,8,9,8,8,8,7,7,9,9,8,9,9,8,7,7,7,7,7,7,7,9,9,8,8,8,8,8,8,8,8,7,7,8,7,8,7,7,7,8,8,9,9,8,8,9,9,8,8,8,9,9,9,9,9,9,8,8,8,9,9,9,7,7,7,7,8,8,8,8,8,8,8,8,9,8,8,7,7,8,8,8,8,8,8
367,9,7,6,5,5,5,5,9,8,8,3,8,6,5,6,4,4,6,4,4,4,9,3,5,3,7,5,7,3,5,5,6,3,3,6,6,6,6,5,6,6,5,5,9,5,5,5,5,9,5,5,5,5,4,7,8,5,5,8,8,8,5,6,8,4,5,5,6,5,6,6,4,6,6,5,6,6,4,5,5,3,8,5,5,4,5,9,9,9,5,5,3,6,5,7,5,6,5
368,9,5,4,0,0,0,4,7,4,4,0,4,6,0,7,7,0,7,5,0,0,7,6,0,0,0,7,9,7,7,0,6,7,7,7,9,0,0,0,7,3,0,0,5,0,0,0,0,9,0,6,0,0,6,7,3,0,6,7,7,7,0,8,9,0,0,0,7,0,7,9,0,5,4,0,7,9,6,0,7,3,8,6,0,6,0,9,9,4,4,0,0,3,3,9,0,5,0
369,7,9,7,8,8,7,8,9,9,9,9,0,0,0,9,7,0,9,0,0,0,6,0,0,0,0,0,9,9,9,9,9,9,9,9,7,0,0,0,7,6,0,0,8,0,0,0,0,6,0,0,0,0,6,7,0,0,0,0,7,7,0,7,9,9,9,0,8,9,9,9,7,9,0,0,9,9,0,0,9,8,9,7,0,0,0,9,9,9,9,0,0,0,0,9,7,0,0
370,9,9,7,7,7,7,7,9,7,8,8,6,0,0,9,9,7,8,0,0,0,9,7,0,0,9,0,9,9,9,0,8,9,0,9,3,0,0,9,9,9,0,0,9,0,0,0,0,9,7,9,0,0,9,9,9,0,0,6,9,9,0,6,9,0,0,9,0,9,0,4,2,7,0,0,9,7,9,9,0,9,9,9,0,9,0,9,9,6,9,0,9,0,0,9,9,0,0
371,4,7,7,0,0,0,7,7,7,9,0,7,0,0,7,0,0,9,9,0,9,1,0,0,0,7,0,5,0,0,0,5,0,0,6,0,0,0,0,7,6,0,6,0,0,0,0,0,5,0,0,0,0,9,9,9,0,0,7,9,7,0,4,9,8,0,0,0,7,0,5,4,7,0,0,9,9,4,9,8,5,9,7,0,9,5,9,9,6,0,0,0,6,0,5,0,0,0
372,9,7,7,7,7,7,7,7,7,7,7,7,7,7,8,6,6,7,7,0,6,9,0,0,0,9,7,7,7,0,0,7,7,7,7,0,0,0,7,7,7,0,7,7,0,7,0,0,7,0,0,0,7,7,0,7,0,0,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,0,7,0,7,7,7,0,7,0,7,7,7,7,0,7,7,7,7,0,0,0
373,7,7,7,5,9,5,6,9,0,9,0,6,0,0,5,6,0,9,9,0,5,9,7,0,0,8,0,6,6,0,0,6,0,7,9,6,0,0,0,6,6,6,0,9,0,0,6,0,6,0,0,0,0,8,8,9,0,0,0,9,9,0,8,9,7,7,7,8,6,0,6,6,7,7,0,9,9,6,0,0,8,8,8,0,7,0,9,7,7,0,0,0,0,0,9,7,7,0
374,8,7,6,5,6,7,8,9,8,8,7,7,0,0,8,7,5,9,7,5,6,8,6,0,7,8,0,7,0,0,8,6,6,6,8,7,7,0,0,7,8,0,5,6,0,6,7,0,8,6,6,7,0,7,8,8,8,0,7,6,6,0,8,9,7,5,4,5,5,6,8,0,8,7,6,7,7,6,0,5,7,5,5,0,5,0,7,7,7,6,0,5,0,7,6,0,7,0
375,6,5,8,0,7,0,0,6,0,7,0,0,0,0,9,9,9,5,7,0,0,7,7,0,0,9,0,6,0,0,0,0,0,0,6,0,0,0,0,7,7,0,0,7,0,8,0,0,7,0,0,0,0,8,8,9,0,0,0,6,5,0,7,7,0,0,0,7,4,0,7,0,9,9,0,7,6,6,0,0,5,7,7,0,8,0,7,6,0,0,0,0,0,0,8,0,7,0
376,9,9,7,7,5,5,8,9,9,9,5,5,5,5,9,7,6,9,7,5,5,9,8,5,7,4,5,9,9,5,5,6,5,5,9,8,5,5,7,5,6,8,6,7,5,5,5,5,9,8,8,5,5,5,7,7,5,5,8,5,5,5,9,9,8,5,5,5,9,5,9,5,9,9,7,9,8,5,5,6,7,8,4,5,4,5,9,9,7,5,5,8,5,9,9,5,5,5
377,9,7,5,0,0,0,5,7,7,3,0,9,0,0,6,7,5,5,0,0,0,9,5,0,0,0,0,9,0,0,0,5,0,6,7,7,0,0,0,5,0,0,0,5,5,0,0,0,7,0,0,7,0,4,3,5,0,0,7,4,5,0,9,7,0,0,0,0,0,0,9,0,6,0,6,9,7,0,5,4,5,7,0,0,5,0,6,6,0,0,0,5,5,7,7,0,6,0
378,8,9,0,0,0,0,0,9,0,5,0,0,0,0,7,6,0,8,0,0,0,7,0,0,0,6,0,6,0,0,0,6,6,6,8,0,0,0,0,7,0,7,7,9,0,7,4,0,8,0,0,0,0,6,7,7,0,0,8,6,6,0,9,8,7,0,0,0,8,0,9,0,9,9,7,8,8,0,0,0,6,9,7,0,7,0,9,8,0,7,0,0,0,0,9,0,6,0
379,9,5,0,0,5,0,5,5,5,7,4,4,0,0,9,6,0,5,5,0,0,5,0,0,0,5,5,5,0,0,0,5,5,5,6,5,0,0,0,7,0,0,7,3,0,0,0,0,5,0,0,0,0,5,5,5,0,0,7,5,7,0,7,7,3,0,0,0,5,3,7,7,5,0,0,7,7,1,7,7,1,7,0,0,7,0,7,5,5,0,0,5,3,0,7,5,7,0
380,8,8,7,7,7,9,9,9,9,9,9,8,5,5,9,8,9,7,5,5,5,7,5,5,9,8,5,6,5,5,5,5,5,6,7,5,5,5,5,9,9,5,5,7,5,5,8,5,9,9,8,5,6,7,8,7,8,8,5,8,8,5,7,9,5,5,5,7,5,6,7,5,9,8,5,9,9,9,9,9,9,9,9,5,9,5,9,8,8,5,5,6,7,7,9,7,9,5
381,4,7,6,7,6,6,6,7,5,7,5,5,5,0,6,6,5,6,6,0,5,8,7,0,7,5,0,5,5,0,0,4,5,5,6,5,0,0,5,7,6,0,0,7,0,0,7,0,7,0,6,7,0,8,9,9,0,0,7,8,9,0,6,9,7,8,0,6,7,0,6,0,6,6,6,8,7,6,7,7,7,8,6,0,6,0,7,7,5,6,0,7,5,0,6,0,6,0
382,9,9,7,7,7,5,7,9,5,7,7,9,5,5,7,7,7,9,5,5,5,7,5,5,5,5,5,7,5,5,5,5,6,6,5,5,5,5,5,7,5,5,5,6,5,5,5,5,6,5,5,5,5,5,8,8,5,5,9,8,7,5,8,9,5,5,5,5,5,5,9,5,8,7,5,6,6,5,5,5,6,7,5,5,6,5,9,9,6,1,5,5,5,5,9,5,5,5
383,8,9,9,9,7,9,9,8,5,6,5,0,0,0,9,9,9,9,9,0,0,9,9,0,0,9,0,9,9,8,9,9,9,9,8,3,7,0,9,9,9,0,7,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,5,9,9,5,5,7,5,5,5,5,9,1,7,9,9,9,9,9,9,9,9,5,9,9,9,9,9,3,0,7,7,0,9,9,9,5
384,6,5,5,4,5,0,9,8,5,5,7,0,0,0,5,7,0,5,5,5,9,7,6,0,0,7,0,5,5,6,0,7,7,7,8,0,0,0,6,0,0,0,0,7,0,0,0,0,5,7,7,0,0,5,8,9,5,0,3,5,5,0,6,7,7,5,0,9,0,0,5,5,9,5,0,7,7,5,8,0,9,7,0,0,7,9,7,9,7,0,0,7,6,0,5,8,0,0
385,7,4,4,5,6,5,9,7,6,5,5,7,5,5,9,7,6,7,6,0,0,9,7,0,0,0,0,7,0,0,0,7,7,7,8,9,0,0,0,8,0,0,9,7,0,6,0,0,9,0,0,6,0,5,5,5,0,0,9,7,8,0,7,9,9,0,0,9,0,0,7,0,9,7,0,6,7,0,0,7,0,7,9,0,0,0,6,6,5,5,0,0,0,6,7,0,0,0
386,9,9,0,8,0,0,0,8,7,8,7,0,0,0,6,7,0,9,0,0,0,9,0,0,0,0,0,9,0,0,0,7,8,0,8,8,0,0,0,8,0,0,0,8,0,7,0,0,7,0,0,0,0,6,8,7,0,0,7,6,4,0,6,4,0,0,0,0,0,0,4,0,8,0,0,6,6,0,0,8,9,8,0,0,0,0,9,9,0,7,0,0,7,0,8,0,8,0
387,6,8,7,6,0,8,7,8,7,7,7,7,0,0,7,7,8,8,7,0,0,7,0,0,0,0,0,7,0,0,0,8,7,7,8,6,0,0,0,8,7,0,0,7,0,0,0,0,7,0,7,0,0,7,8,8,0,0,6,8,7,0,8,8,7,0,8,0,7,0,8,7,8,7,7,7,8,0,7,0,7,8,7,0,7,0,8,8,8,0,0,7,7,7,7,8,0,0
388,8,8,5,5,5,0,6,8,9,5,5,6,0,0,6,7,0,6,6,0,0,8,5,0,5,9,0,6,8,0,0,7,0,7,7,0,7,0,0,7,8,0,0,6,0,0,6,0,6,0,6,0,0,7,5,8,0,0,0,9,9,0,6,8,0,0,0,0,5,0,6,0,7,0,0,5,5,0,0,0,6,7,7,0,7,0,9,9,7,7,7,6,7,0,8,0,6,0
389,7,7,7,5,5,5,6,8,7,9,3,8,5,5,9,9,7,6,5,5,5,9,5,5,5,7,5,6,6,6,5,5,5,5,7,3,9,5,5,5,7,6,7,7,7,5,7,5,7,7,7,7,7,7,7,9,7,5,8,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,7,7,7,5,7,5,7,7,4,5,5,5,6,5,5,5,0,0
